room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
361208,1825523,Private room,,Yellowknife,18,5,2,1,84,,62.47303,-114.342687,16:20.7
9998635,51364591,Private room,,Yellowknife,6,5,2,1,96,,62.446927,-114.374536,16:20.7
16297366,42056096,Private room,,Yellowknife,0,0,3,1,96,,62.462856,-114.359928,16:20.7
8446394,25827587,Private room,,Yellowknife,6,5,2,1,89,,62.450074,-114.420497,16:20.7
5146235,26388248,Private room,,Yellowknife,71,5,3,1,93,,62.447758,-114.369388,16:20.7
5521862,28195028,Private room,,Yellowknife,0,0,2,1,73,,62.452116,-114.372181,16:19.2
6433388,28195028,Private room,,Yellowknife,13,4.5,2,1,77,,62.45054,-114.370558,16:19.2
16286210,42056096,Private room,,Yellowknife,0,0,2,1,80,,62.464439,-114.359539,16:19.2
5807187,11310054,Private room,,Yellowknife,1,0,2,1,77,,62.449342,-114.35603,16:19.2
15453753,91856436,Private room,,Yellowknife,2,0,4,1,79,,62.450208,-114.372278,16:19.2
6261276,28195028,Private room,,Yellowknife,12,4.5,3,1,77,,62.452526,-114.370341,16:19.2
15537834,95753013,Private room,,Yellowknife,2,0,6,3,65,,62.440178,-114.410207,16:19.2
15421250,5824802,Private room,,Yellowknife,8,5,2,1,65,,62.466787,-114.34924,16:19.2
1837366,1825523,Private room,,Yellowknife,7,5,2,1,77,,62.472185,-114.342046,16:19.2
4988093,6614402,Private room,,Yellowknife,44,5,2,1,71,,62.444204,-114.419327,16:19.2
16286422,42056096,Private room,,Yellowknife,1,0,2,1,80,,62.462547,-114.35909,16:17.5
6765510,6018080,Private room,,Yellowknife,10,5,2,1,77,,62.466339,-114.370555,16:17.5
5902621,25827587,Private room,,Yellowknife,33,5,2,1,69,,62.448306,-114.413256,16:17.5
5454224,28195028,Private room,,Yellowknife,16,5,1,1,63,,62.452547,-114.37082,16:17.5
6078813,6056067,Private room,,Yellowknife,60,5,4,1,76,,62.466921,-114.366072,16:17.4
15602397,5824802,Private room,,Yellowknife,4,5,2,1,63,,62.465585,-114.349541,16:17.4
16676052,110343930,Private room,,Yellowknife,4,5,2,1,68,,62.432987,-114.407731,16:17.4
1769821,1825523,Private room,,Yellowknife,23,4.5,2,1,77,,62.470965,-114.342648,16:17.4
6577784,26388248,Private room,,Yellowknife,76,5,2,1,69,,62.448686,-114.367895,16:17.4
6766821,6018080,Private room,,Yellowknife,7,5,2,1,77,,62.467012,-114.368242,16:17.4
5588903,6614402,Private room,,Yellowknife,22,5,2,1,68,,62.442129,-114.416639,16:17.4
15114038,95753013,Private room,,Yellowknife,11,5,4,2,65,,62.441808,-114.409534,16:17.4
5902250,25827587,Private room,,Yellowknife,14,5,2,1,77,,62.449862,-114.412859,16:17.4
2020094,1509188,Private room,,Yellowknife,32,4.5,2,1,69,,62.449769,-114.372152,16:17.4
15454014,99109865,Private room,,Yellowknife,14,5,2,1,62,,62.452008,-114.36612,16:15.7
17348010,15878363,Private room,,Yellowknife,1,0,2,1,49,,62.447351,-114.366986,16:15.7
9302206,47789706,Private room,,Yellowknife,29,4.5,1,1,62,,62.442306,-114.404245,16:14.8
17347258,117198983,Private room,,Yellowknife,0,0,1,1,54,,62.449152,-114.381598,16:14.8
17005952,110343930,Private room,,Yellowknife,2,0,2,1,47,,62.432987,-114.408415,16:14.8
16546628,26388248,Private room,,Yellowknife,8,5,2,1,62,,62.447859,-114.367343,16:14.8
9296487,21495533,Private room,,Yellowknife,21,4.5,1,1,49,,62.441762,-114.409459,16:14.8
