room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10399516,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,210,,53.950676,-1.092783,54:03.1
8220468,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,210,,53.950676,-1.092783,54:03.0
15121798,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,210,,53.950676,-1.092783,54:02.9
11056263,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,210,,53.950676,-1.092783,54:02.7
15031167,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,210,,53.950676,-1.092783,54:02.6
12792186,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,210,,53.950676,-1.092783,54:02.1
4705649,3564691,Entire home/apt,,Micklegate Ward,2,0,10,5,210,,53.950676,-1.092783,54:02.0
8433489,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.8
8438545,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.7
7384627,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.6
8437709,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.5
13825039,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.4
8543827,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.2
6643331,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.1
15733264,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:51.0
2833649,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:50.9
4697182,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,105,,53.953787,-1.086601,53:50.8
8985155,24066395,Entire home/apt,,Micklegate Ward,6,5,4,2,177,,53.955193,-1.090016,53:42.4
4614679,24066395,Entire home/apt,,Micklegate Ward,6,5,4,2,177,,53.955193,-1.090016,53:42.3
15726741,24066395,Entire home/apt,,Micklegate Ward,6,5,4,2,177,,53.955193,-1.090016,53:42.2
13663427,24066395,Entire home/apt,,Micklegate Ward,6,5,4,2,177,,53.955193,-1.090016,53:42.1
8270331,24066395,Entire home/apt,,Micklegate Ward,6,5,4,2,177,,53.955193,-1.090016,53:42.0
13774737,11125883,Entire home/apt,,Micklegate Ward,27,4.5,4,1,125,,53.956079,-1.085405,53:32.1
8545068,11125883,Entire home/apt,,Micklegate Ward,27,4.5,4,1,125,,53.956079,-1.085405,53:32.0
4648793,11125883,Entire home/apt,,Micklegate Ward,27,4.5,4,1,125,,53.956079,-1.085405,53:31.9
12939308,11125883,Entire home/apt,,Micklegate Ward,27,4.5,4,1,125,,53.956079,-1.085405,53:31.8
8377530,11125883,Entire home/apt,,Micklegate Ward,27,4.5,4,1,125,,53.956079,-1.085405,53:31.7
3901195,8318434,Entire home/apt,,Micklegate Ward,2,0,2,1,157,,53.955972,-1.083877,53:22.2
8543942,8318434,Entire home/apt,,Micklegate Ward,2,0,2,1,157,,53.955972,-1.083877,53:22.1
8202050,8318434,Entire home/apt,,Micklegate Ward,2,0,2,1,157,,53.955972,-1.083877,53:22.0
13889582,8318434,Entire home/apt,,Micklegate Ward,2,0,2,1,157,,53.955972,-1.083877,53:21.8
10633869,8318434,Entire home/apt,,Micklegate Ward,2,0,2,1,157,,53.955972,-1.083877,53:21.5
13091285,8318434,Entire home/apt,,Micklegate Ward,2,0,2,1,157,,53.955972,-1.083877,53:21.2
14752096,8318434,Entire home/apt,,Micklegate Ward,2,0,2,1,157,,53.955972,-1.083877,53:21.0
1649150,8318434,Entire home/apt,,Micklegate Ward,1,0,4,2,208,,53.956613,-1.085165,53:17.6
8544236,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:11.6
8530474,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:11.5
8544843,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:11.4
3880971,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:11.3
8544892,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:11.2
8544538,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:11.1
5377976,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:11.0
12577275,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:10.9
8545225,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:10.8
8450855,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:10.3
8449910,43256484,Entire home/apt,,Micklegate Ward,0,0,2,1,118,,53.957616,-1.084794,53:10.2
13090526,43246668,Entire home/apt,,Guildhall Ward,6,5,4,2,169,,53.956606,-1.080922,53:01.8
9250910,43246668,Entire home/apt,,Guildhall Ward,6,5,4,2,169,,53.956606,-1.080922,53:01.6
13553725,43246668,Entire home/apt,,Guildhall Ward,6,5,4,2,169,,53.956606,-1.080922,53:01.5
8398533,43246668,Entire home/apt,,Guildhall Ward,6,5,4,2,169,,53.956606,-1.080922,53:01.3
14194837,43246668,Entire home/apt,,Guildhall Ward,6,5,4,2,169,,53.956606,-1.080922,53:01.2
9642857,43246668,Entire home/apt,,Guildhall Ward,6,5,4,2,169,,53.956606,-1.080922,53:01.1
4875743,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:59.1
15231295,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:59.0
10665961,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:58.9
10560762,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:58.8
12225232,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:58.7
8545175,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:58.6
15998268,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:58.5
13117285,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:58.2
13178071,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:58.0
6721326,25083542,Entire home/apt,,Micklegate Ward,12,5,4,1,150,,53.95725,-1.086294,52:57.8
8406462,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:55.6
13114657,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:55.5
10651404,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:55.4
5597909,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:55.3
4712182,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:54.8
10855207,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:54.5
14533528,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:52.5
15228449,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:52.4
14311344,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:52.2
14497962,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:52.1
14909863,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:51.5
13583206,89879338,Entire home/apt,,Micklegate Ward,16,5,3,1,125,,53.955447,-1.094813,52:51.4
8563190,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.9
10555452,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.8
9064573,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.7
14596085,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.6
15235221,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.5
15430632,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.4
15870435,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.3
15778798,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.2
13022514,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:48.1
13508885,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:47.9
7325940,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:47.7
4134894,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:47.6
4948485,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:47.5
9328887,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:47.4
10560670,45067752,Entire home/apt,,Micklegate Ward,36,5,6,3,191,,53.95519,-1.08993,52:47.3
13218256,13994666,Entire home/apt,,Fishergate Ward,5,5,7,4,118,,53.946865,-1.078003,52:35.6
9240973,48029596,Entire home/apt,,Fishergate Ward,1,0,2,1,87,,53.953697,-1.077533,52:24.2
11875116,48029596,Entire home/apt,,Fishergate Ward,1,0,2,1,87,,53.953697,-1.077533,52:24.1
9499671,46352649,Entire home/apt,,Fishergate Ward,32,5,6,3,203,,53.952255,-1.069013,52:15.9
13628427,46352649,Entire home/apt,,Fishergate Ward,32,5,6,3,203,,53.952255,-1.069013,52:15.8
13270872,46352649,Entire home/apt,,Fishergate Ward,32,5,6,3,203,,53.952255,-1.069013,52:15.6
6948008,36052612,Entire home/apt,,Guildhall Ward,6,5,4,1,116,,53.957093,-1.073285,52:03.0
8433766,36052612,Entire home/apt,,Guildhall Ward,6,5,4,1,116,,53.957093,-1.073285,52:02.9
8532753,36052612,Entire home/apt,,Guildhall Ward,6,5,4,1,116,,53.957093,-1.073285,52:02.8
8532089,36052612,Entire home/apt,,Guildhall Ward,6,5,4,1,116,,53.957093,-1.073285,52:02.7
10872487,36052612,Entire home/apt,,Guildhall Ward,6,5,4,1,116,,53.957093,-1.073285,52:02.6
8532245,36052612,Entire home/apt,,Guildhall Ward,6,5,4,1,116,,53.957093,-1.073285,52:02.5
15939309,7851954,Entire home/apt,,Guildhall Ward,0,0,6,2,183,,53.954937,-1.065557,51:54.1
13182947,28223329,Entire home/apt,,Fishergate Ward,3,4.5,6,4,179,,53.953651,-1.064638,51:52.1
11619736,28223329,Entire home/apt,,Fishergate Ward,3,4.5,6,4,179,,53.953651,-1.064638,51:52.0
8452697,28223329,Entire home/apt,,Fishergate Ward,3,4.5,6,4,179,,53.953651,-1.064638,51:51.7
11876377,21180096,Entire home/apt,,Guildhall Ward,17,5,4,2,197,,53.95633,-1.078695,51:47.9
15097324,21180096,Entire home/apt,,Guildhall Ward,17,5,4,2,197,,53.95633,-1.078695,51:47.7
13178184,21180096,Entire home/apt,,Guildhall Ward,17,5,4,2,197,,53.95633,-1.078695,51:47.3
8449426,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.8
16225660,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.7
4083592,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.6
14085248,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.5
14658277,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.4
10058717,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.3
13889053,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.2
10892454,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.1
10353625,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:42.0
10642232,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:41.9
2506759,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:41.8
10798844,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:41.7
5501234,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:41.6
7028662,43256484,Entire home/apt,,Fishergate Ward,2,0,4,2,125,,53.951839,-1.074295,51:41.5
7615611,18267142,Entire home/apt,,Holgate Ward,75,4.5,5,2,164,,53.964572,-1.104992,51:32.0
15461204,18267142,Entire home/apt,,Holgate Ward,75,4.5,5,2,164,,53.964572,-1.104992,51:31.9
8399496,43256484,Entire home/apt,,Micklegate Ward,0,0,4,2,138,,53.960037,-1.090435,51:21.9
16196679,43256484,Entire home/apt,,Micklegate Ward,0,0,4,2,138,,53.960037,-1.090435,51:21.8
9504178,43256484,Entire home/apt,,Micklegate Ward,0,0,4,2,138,,53.960037,-1.090435,51:21.6
8399777,43256484,Entire home/apt,,Micklegate Ward,0,0,4,2,138,,53.960037,-1.090435,51:21.5
13054343,43246668,Entire home/apt,,Guildhall Ward,1,0,3,1,150,,53.959767,-1.081328,51:12.0
3922138,14313195,Entire home/apt,,Guildhall Ward,13,5,8,3,302,,53.961361,-1.084813,51:02.8
13214966,43246668,Entire home/apt,,Guildhall Ward,0,0,4,2,249,,53.961582,-1.084755,50:52.6
9769226,43246668,Entire home/apt,,Guildhall Ward,0,0,4,2,249,,53.961582,-1.084755,50:52.4
9931874,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:49.4
2798526,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:49.3
8531808,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:49.2
4658427,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:49.1
3371300,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:49.0
3276521,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.9
1348174,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.8
4026397,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.7
14657668,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.6
3137868,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.5
2798347,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.4
8203335,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.3
12048774,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:48.0
3189082,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:47.9
14907909,51052092,Entire home/apt,,Guildhall Ward,16,5,8,4,393,,53.960009,-1.080785,50:47.7
5549391,36530247,Entire home/apt,,Clifton Ward,0,0,12,6,459,,53.966358,-1.090893,50:33.3
7233332,36530247,Entire home/apt,,Clifton Ward,0,0,12,6,459,,53.966358,-1.090893,50:31.3
15833827,36530247,Entire home/apt,,Clifton Ward,0,0,12,6,459,,53.966358,-1.090893,50:31.2
11708199,36530247,Entire home/apt,,Clifton Ward,0,0,12,6,459,,53.966358,-1.090893,50:31.1
5039137,36530247,Entire home/apt,,Clifton Ward,0,0,12,6,459,,53.966358,-1.090893,50:31.0
14682754,36530247,Entire home/apt,,Clifton Ward,0,0,12,6,459,,53.966358,-1.090893,50:30.9
12159364,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:19.2
13522848,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:19.1
6845823,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:19.0
7233090,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.9
16167895,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.8
8820504,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.8
15780080,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.7
15109876,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.5
4020700,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.5
8204135,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.3
8415299,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:18.1
8265650,17881422,Entire home/apt,,Guildhall Ward,0,0,4,2,236,,53.962794,-1.086866,50:17.8
13303147,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:15.7
7846096,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:15.6
3389866,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:15.3
3570856,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:15.2
10304799,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:15.1
3772374,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:15.0
341720,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:14.7
9062977,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:14.6
6565914,808972,Entire home/apt,,Guildhall Ward,12,5,6,3,210,,53.962773,-1.084747,50:14.5
14215767,51425180,Entire home/apt,,Clifton Ward,58,5,2,1,99,,53.966838,-1.098516,50:05.5
13918900,28771591,Entire home/apt,,Clifton Ward,5,4,2,1,143,,53.968415,-1.089373,49:56.9
12941176,28771591,Entire home/apt,,Clifton Ward,5,4,2,1,143,,53.968415,-1.089373,49:56.7
14813100,28771591,Entire home/apt,,Clifton Ward,5,4,2,1,143,,53.968415,-1.089373,49:56.6
47200,28771591,Entire home/apt,,Clifton Ward,5,4,2,1,143,,53.968415,-1.089373,49:56.5
6119194,28771591,Entire home/apt,,Clifton Ward,5,4,2,1,143,,53.968415,-1.089373,49:56.4
15597960,28771591,Entire home/apt,,Clifton Ward,5,4,2,1,143,,53.968415,-1.089373,49:56.2
12803033,88950174,Entire home/apt,,Holgate Ward,16,4.5,6,2,178,,53.964511,-1.106693,49:51.5
4885011,88950174,Entire home/apt,,Holgate Ward,16,4.5,6,2,178,,53.964511,-1.106693,49:51.3
11848624,41312467,Entire home/apt,,Rural West York Ward,5,5,4,1,99,,53.989499,-1.142945,49:43.4
7841322,41312467,Entire home/apt,,Rural West York Ward,5,5,4,1,99,,53.989499,-1.142945,49:43.3
1543744,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:39.2
8716882,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:39.1
8265188,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.9
1081476,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.7
8203005,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.7
9508339,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.6
7007350,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.5
9297949,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.4
14445833,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.3
10012845,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.1
6763078,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:38.0
5296328,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:37.9
15867428,8227544,Entire home/apt,,Guildhall Ward,82,5,2,1,171,,53.963444,-1.089717,49:37.8
12753888,69372018,Entire home/apt,,Guildhall Ward,1,0,2,1,197,,53.96059,-1.07659,49:29.1
10872981,69372018,Entire home/apt,,Guildhall Ward,1,0,2,1,197,,53.96059,-1.07659,49:29.0
8530869,69372018,Entire home/apt,,Guildhall Ward,1,0,2,1,197,,53.96059,-1.07659,49:28.6
8531308,69372018,Entire home/apt,,Guildhall Ward,1,0,2,1,197,,53.96059,-1.07659,49:28.5
10873287,69372018,Entire home/apt,,Guildhall Ward,1,0,2,1,197,,53.96059,-1.07659,49:28.0
7328280,38390834,Entire home/apt,,Guildhall Ward,4,4.5,4,1,197,,53.962442,-1.079309,49:17.6
8433606,38390834,Entire home/apt,,Guildhall Ward,4,4.5,4,1,197,,53.962442,-1.079309,49:17.5
8531957,38390834,Entire home/apt,,Guildhall Ward,4,4.5,4,1,197,,53.962442,-1.079309,49:17.1
10873071,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:13.0
14921631,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.9
15827327,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.8
14194208,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.7
8529356,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.6
13260315,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.5
13538908,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.4
14582905,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.3
15837476,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.2
3975219,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:12.1
10872826,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:11.9
2648720,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:11.8
8543704,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,131,,53.959475,-1.077658,49:11.4
14441547,43246668,Entire home/apt,,Guildhall Ward,1,0,2,1,150,,53.961923,-1.071836,49:03.2
14481315,43246668,Entire home/apt,,Guildhall Ward,1,0,2,1,150,,53.961923,-1.071836,49:03.0
11061265,43246668,Entire home/apt,,Guildhall Ward,1,0,2,1,150,,53.961923,-1.071836,49:02.9
14411550,43246668,Entire home/apt,,Guildhall Ward,1,0,2,1,150,,53.961923,-1.071836,49:02.8
14436521,43246668,Entire home/apt,,Guildhall Ward,1,0,2,1,150,,53.961923,-1.071836,49:02.7
9123529,43256484,Entire home/apt,,Guildhall Ward,7,4.5,2,1,111,,53.964118,-1.076783,48:54.2
10873603,43256484,Entire home/apt,,Guildhall Ward,0,0,2,1,105,,53.962875,-1.076161,48:45.0
8563913,43246668,Entire home/apt,,Guildhall Ward,2,0,3,2,197,,53.96487,-1.074021,48:33.9
8222567,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:27.7
15839015,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:27.5
3981641,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:27.4
8437862,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:27.3
13555350,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:27.2
838728,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:27.0
12669523,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:26.8
1574442,35840725,Entire home/apt,,Guildhall Ward,76,5,4,2,138,,53.96667,-1.07647,48:26.4
14580361,84689414,Entire home/apt,,Guildhall Ward,2,0,4,2,197,,53.963569,-1.069719,48:18.9
15199668,84689414,Entire home/apt,,Guildhall Ward,2,0,4,2,197,,53.963569,-1.069719,48:18.8
14667148,42185871,Entire home/apt,,Guildhall Ward,29,4.5,2,0,92,,53.965691,-1.078668,48:17.1
13664736,42185871,Entire home/apt,,Guildhall Ward,29,4.5,2,0,92,,53.965691,-1.078668,48:17.0
6839334,42185871,Entire home/apt,,Guildhall Ward,29,4.5,2,0,92,,53.965691,-1.078668,48:16.9
1728691,42185871,Entire home/apt,,Guildhall Ward,29,4.5,2,0,92,,53.965691,-1.078668,48:16.8
1574857,42185871,Entire home/apt,,Guildhall Ward,29,4.5,2,0,92,,53.965691,-1.078668,48:16.7
2405628,42185871,Entire home/apt,,Guildhall Ward,29,4.5,2,0,92,,53.965691,-1.078668,48:16.5
12365297,66767788,Entire home/apt,,Guildhall Ward,34,5,4,2,125,,53.968158,-1.076805,48:04.7
7300575,66767788,Entire home/apt,,Guildhall Ward,34,5,4,2,125,,53.968158,-1.076805,48:04.6
7991344,66767788,Entire home/apt,,Guildhall Ward,34,5,4,2,125,,53.968158,-1.076805,48:04.4
9875690,4726014,Entire home/apt,,Heworth Ward,22,4.5,6,3,164,,53.967071,-1.053919,47:57.2
14436856,43246668,Entire home/apt,,Guildhall Ward,2,0,2,0,111,,53.961387,-1.072905,47:56.0
6389355,43246668,Entire home/apt,,Guildhall Ward,2,0,2,0,111,,53.961387,-1.072905,47:55.8
15218755,43246668,Entire home/apt,,Guildhall Ward,2,0,2,0,111,,53.961387,-1.072905,47:55.3
15214132,34665706,Entire home/apt,,Osbaldwick & Derwent Ward,2,0,6,2,105,,53.960876,-1.044283,47:46.6
15490579,99469568,Entire home/apt,,Heworth Without Ward,0,0,6,2,142,,53.976452,-1.020807,47:36.3
5268291,16702245,Entire home/apt,,Guildhall Ward,99,5,5,3,182,,53.966987,-1.072729,47:33.1
14865491,16702245,Entire home/apt,,Guildhall Ward,99,5,5,3,182,,53.966987,-1.072729,47:33.0
7992087,16702245,Entire home/apt,,Guildhall Ward,99,5,5,3,182,,53.966987,-1.072729,47:32.9
12384373,16702245,Entire home/apt,,Guildhall Ward,99,5,5,3,182,,53.966987,-1.072729,47:32.8
14090415,16702245,Entire home/apt,,Guildhall Ward,99,5,5,3,182,,53.966987,-1.072729,47:32.7
