room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14114400,4154026,Entire home/apt,,Lyall Bay-Airport-Moa Point,0,,4,3,150,7,-41.32736,174.791921,09:27.2
12415483,40228930,Private room,,Island Bay West,6,5,2,1,43,1,-41.330631,174.77234,09:20.2
11478263,24171198,Private room,,Thorndon-Tinakori Road,5,4.5,2,1,90,1,-41.27123,174.778118,08:41.7
13299056,75089820,Entire home/apt,,Raroa,0,,6,2,150,2,-41.228116,174.798149,08:29.9
10726733,55439218,Private room,,Willis Street-Cambridge Terrace,2,,1,1,64,1,-41.296288,174.782702,08:24.1
8257007,16064534,Entire home/apt,,Kilbirnie West-Hataitai South,4,4.5,7,2,112,2,-41.309708,174.798317,08:13.3
1190241,6232148,Private room,,Te Kainga,201,4.5,2,1,42,1,-41.253459,174.801149,08:03.6
5607706,29073085,Private room,,Island Bay East,27,4.5,2,1,41,1,-41.336451,174.773745,07:50.7
12786603,36189343,Private room,,Berhampore West,6,4.5,2,1,68,1,-41.320074,174.77615,07:47.0
12192752,12486089,Entire home/apt,,Karori Park,0,,8,4,218,,-41.28321,174.716589,06:57.1
14479039,55186130,Private room,,Mt Victoria West,0,,2,1,37,1,-41.294681,174.785137,06:51.1
6615052,28730213,Private room,,Kilbirnie West-Hataitai South,13,5,2,1,60,1,-41.311191,174.790359,06:19.5
14393379,81964791,Private room,,Mt Cook-Wallace Street,0,,1,1,16,1,-41.300864,174.778473,06:16.8
14454685,89040253,Private room,,Makara-Ohariu,0,,4,1,112,1,-41.171488,174.803857,06:10.5
12306355,20669688,Private room,,Brooklyn,2,,2,1,57,2,-41.309148,174.768146,05:57.8
13160578,73468499,Entire home/apt,,Newtown East,10,5,3,1,71,2,-41.316617,174.782861,05:33.6
1156851,1913521,Entire home/apt,,Lambton,21,4.5,2,0,90,2,-41.284437,174.774823,05:21.8
10127829,51975859,Private room,,Willis Street-Cambridge Terrace,45,5,2,1,70,2,-41.291765,174.778979,05:18.4
13593480,26485538,Entire home/apt,,Karaka Bay-Worser Bay,0,,5,3,247,6,-41.298184,174.832272,05:07.4
11039818,11083016,Entire home/apt,,Seatoun,8,4.5,5,3,148,2,-41.319932,174.828941,04:57.6
11307845,41218834,Private room,,Aro Street-Nairn Street,4,5,2,1,48,1,-41.29648,174.768066,04:54.7
14093488,23540112,Entire home/apt,,Willis Street-Cambridge Terrace,1,,4,2,187,2,-41.295225,174.776807,04:35.3
13550008,78012930,Entire home/apt,,Thorndon-Tinakori Road,1,,5,2,150,1,-41.269121,174.780636,04:32.6
10685861,9270061,Entire home/apt,,Mt Victoria West,12,4.5,6,2,304,1,-41.29149,174.788083,04:24.5
6803459,11083016,Entire home/apt,,Willis Street-Cambridge Terrace,57,4.5,4,2,146,2,-41.293734,174.78061,04:15.5
10615688,45863374,Private room,,Churton Park North,5,5,2,1,74,1,-41.202764,174.804331,04:11.9
11744287,62485736,Private room,,Karori North,3,5,2,1,41,,-41.280579,174.742651,04:08.6
7282830,38137181,Private room,,Willis Street-Cambridge Terrace,6,4.5,2,1,127,1,-41.29757,174.777639,04:05.9
1074846,5182084,Private room,,Brooklyn,129,4.5,2,1,68,1,-41.305034,174.766225,03:59.2
4595727,12375085,Private room,,Newtown West,63,4.5,2,1,52,2,-41.30862,174.778123,03:00.2
9415039,39965249,Entire home/apt,,Brooklyn,98,4.5,2,1,64,1,-41.304352,174.762133,02:51.8
7207986,37268558,Private room,,Churton Park North,4,5,2,1,57,1,-41.201633,174.804259,02:40.4
10527186,54282606,Private room,,Willis Street-Cambridge Terrace,3,5,2,1,109,1,-41.291268,174.782322,01:59.1
8703869,45691267,Private room,,Brooklyn,22,5,2,1,101,1,-41.30575,174.760867,01:55.0
14156751,47946274,Private room,,Lambton,0,,2,1,30,3,-41.287049,174.77376,01:51.5
6427931,33545781,Entire home/apt,,Island Bay West,32,5,2,1,74,3,-41.341062,174.769147,01:47.4
12392712,33871050,Entire home/apt,,Brooklyn,9,5,3,1,90,,-41.304221,174.7651,01:23.1
14561527,89280925,Entire home/apt,,Wadestown,0,,4,2,150,1,-41.263822,174.764516,01:13.1
11762453,61682090,Private room,,Willis Street-Cambridge Terrace,20,5,3,1,71,2,-41.293081,174.77531,01:02.2
9079930,46792357,Entire home/apt,,Kingston-Mornington,28,5,2,1,48,2,-41.321889,174.766483,00:56.3
11243784,56441462,Private room,,Willis Street-Cambridge Terrace,21,4.5,2,1,75,2,-41.293899,174.780429,00:48.6
11281354,58923747,Private room,,Mt Victoria West,26,4,2,1,30,2,-41.292018,174.787779,00:38.1
14504307,5141340,Entire home/apt,,Brooklyn,0,,4,2,43,2,-41.306115,174.758863,00:31.6
13730700,68101511,Entire home/apt,,Lambton,3,5,6,2,158,1,-41.285344,174.776432,00:28.0
7623108,27509631,Private room,,Willis Street-Cambridge Terrace,29,4.5,2,1,74,2,-41.290691,174.777794,00:26.1
11377493,28189206,Private room,,Tawa South,0,,2,1,105,1,-41.184629,174.822329,00:19.7
13700109,79909722,Private room,,Wadestown,2,,2,1,53,1,-41.262585,174.785117,00:08.8
8074382,42653782,Private room,,Roseneath,17,5,2,1,58,1,-41.294297,174.800231,00:02.5
10338509,47937730,Private room,,Oriental Bay,2,,2,1,75,1,-41.291898,174.794987,59:58.6
7516537,2059911,Entire home/apt,,Mt Victoria West,0,,3,1,67,1,-41.294995,174.789833,59:56.1
12276311,58923747,Private room,,Mt Victoria West,9,3.5,2,1,30,2,-41.293494,174.788009,59:21.0
12385768,4681658,Entire home/apt,,Mt Cook-Wallace Street,2,,2,1,128,2,-41.30206,174.772315,58:50.7
4181384,2576,Entire home/apt,,Willis Street-Cambridge Terrace,23,5,4,1,135,,-41.296922,174.773552,58:44.2
14080717,79599283,Private room,,Horokiwi,0,,2,1,104,1,-41.217878,174.845797,58:25.3
6561469,9956674,Private room,,Berhampore West,36,5,2,1,34,2,-41.325122,174.76683,58:14.9
2473093,6794193,Entire home/apt,,Roseneath,2,,6,3,206,2,-41.293212,174.79926,57:48.6
12057365,2363770,Entire home/apt,,Mt Victoria West,11,5,4,2,150,,-41.293617,174.785441,57:15.6
12030527,64389432,Private room,,Mt Victoria West,0,,3,1,98,1,-41.299389,174.787136,57:02.2
8432057,33512708,Private room,,Aro Street-Nairn Street,56,5,2,1,45,2,-41.297802,174.763941,56:45.2
2998738,645954,Private room,,Brooklyn,45,5,2,1,73,1,-41.304758,174.763968,56:36.9
9579548,7261121,Private room,,Mt Victoria West,16,4.5,2,1,61,1,-41.298125,174.784902,56:32.3
11460205,59220781,Entire home/apt,,Kaiwharawhara,20,5,5,2,150,1,-41.258702,174.789988,55:49.2
6680141,32554479,Private room,,Mt Victoria West,31,4.5,2,1,74,1,-41.29613,174.786266,55:45.1
11794180,3426202,Entire home/apt,,Melrose-Houghton Bay-Southgate,48,5,6,2,138,1,-41.333527,174.788596,55:32.1
11065488,7058126,Private room,,Willis Street-Cambridge Terrace,10,5,2,1,131,2,-41.295203,174.771925,55:18.6
12741788,69302330,Private room,,Mt Cook-Wallace Street,43,4.5,2,1,40,1,-41.300602,174.777936,54:55.6
8345376,26612694,Private room,,Aro Street-Nairn Street,36,5,2,1,94,2,-41.298798,174.770406,54:48.3
7653009,40164527,Entire home/apt,,Mt Cook-Wallace Street,28,5,2,1,105,2,-41.30069,174.780119,54:45.3
11329550,59284102,Private room,,Mt Victoria West,1,,1,1,37,1,-41.297166,174.785064,54:41.4
1515808,8093633,Entire home/apt,,Wilton,58,4.5,3,1,101,1,-41.271494,174.754725,54:26.8
13869235,3426202,Entire home/apt,,Melrose-Houghton Bay-Southgate,0,,12,5,205,1,-41.333472,174.78869,54:24.1
11587580,60709832,Entire home/apt,,Willis Street-Cambridge Terrace,9,5,3,1,105,1,-41.296092,174.780525,53:57.2
6768363,33786501,Entire home/apt,,Mt Victoria West,2,,2,1,57,7,-41.294058,174.785859,53:28.2
11085118,53230978,Entire home/apt,,Thorndon-Tinakori Road,8,5,6,3,229,2,-41.274654,174.772598,53:21.7
3490560,1353126,Private room,,Lambton,115,5,2,1,48,2,-41.294386,174.771629,52:47.3
5069244,26177140,Entire home/apt,,Thorndon-Tinakori Road,3,5,4,2,187,2,-41.266838,174.780455,52:45.3
13884007,82188533,Private room,,Newtown West,0,,2,1,68,1,-41.314338,174.775237,52:40.3
12853632,3426202,Entire home/apt,,Melrose-Houghton Bay-Southgate,2,,4,2,66,1,-41.335068,174.788711,52:35.3
12030590,36562962,Private room,,Newlands East,15,4.5,2,1,19,1,-41.224409,174.832843,52:27.9
12783657,69571696,Entire home/apt,,Aro Street-Nairn Street,0,,2,1,90,1,-41.298702,174.763436,52:17.7
11973282,38533484,Entire home/apt,,Aro Street-Nairn Street,16,5,2,1,67,2,-41.292174,174.764801,52:07.8
14061519,12375752,Entire home/apt,,Northland,0,,6,3,91,5,-41.279722,174.761797,52:05.1
5230967,8497540,Private room,,Wadestown,26,4.5,1,1,37,2,-41.262382,174.779042,51:47.2
12858843,49674747,Private room,,Strathmore Park,0,,2,1,64,2,-41.328166,174.82237,51:44.8
5686002,29482575,Private room,,Mt Cook-Wallace Street,86,5,2,1,45,1,-41.304813,174.774993,51:27.3
11325740,34709349,Entire home/apt,,Lambton,3,4.5,4,2,158,2,-41.284872,174.777744,51:24.0
5423403,28129405,Private room,,Newtown West,38,5,2,1,48,2,-41.311982,174.778734,51:00.2
13139409,73219534,Private room,,Hataitai North,2,,4,1,98,1,-41.297513,174.795656,50:55.6
8525734,44876104,Private room,,Willis Street-Cambridge Terrace,39,4.5,2,1,59,1,-41.292972,174.778064,50:40.8
12074082,62206888,Entire home/apt,,Te Kainga,2,,4,2,112,2,-41.247073,174.797194,50:36.1
1392195,4841597,Private room,,Mt Victoria West,82,4.5,2,1,56,2,-41.298292,174.785125,50:29.0
10524459,6159095,Entire home/apt,,Willis Street-Cambridge Terrace,6,5,4,1,34,,-41.294843,174.782658,50:24.3
8745080,13842289,Private room,,Wadestown,18,5,2,1,76,2,-41.260033,174.779764,50:04.6
9199529,40164527,Entire home/apt,,Mt Victoria West,28,4.5,4,2,139,2,-41.301138,174.781424,49:34.4
3336316,16844202,Private room,,Karori South,60,4.5,2,1,37,1,-41.287215,174.72865,49:30.5
11928001,25445551,Private room,,Thorndon-Tinakori Road,8,4.5,2,1,48,2,-41.273004,174.772237,49:27.0
12135310,65135265,Private room,,Mt Cook-Wallace Street,0,,2,1,36,1,-41.298936,174.777558,49:23.1
13005723,69687760,Entire home/apt,,Miramar North,7,5,3,2,112,1,-41.311219,174.824107,49:17.7
9638124,49832741,Private room,,Awarua,0,,2,1,41,2,-41.244112,174.773375,49:01.5
7679355,27083848,Private room,,Willis Street-Cambridge Terrace,34,5,2,1,60,2,-41.294813,174.775366,48:46.8
135565,664341,Private room,,Berhampore East,54,5,2,1,60,2,-41.321057,174.778814,48:44.5
14045026,662175,Entire home/apt,,Island Bay West,1,,2,1,135,,-41.345895,174.767537,48:04.9
10728643,55439218,Private room,,Mt Victoria West,4,2.5,3,1,112,1,-41.29457,174.784157,48:01.4
10792537,4163270,Entire home/apt,,Hataitai North,1,,5,4,112,7,-41.298984,174.794711,47:48.1
2565877,1397714,Entire home/apt,,Rangoon Heights,25,4.5,6,4,142,3,-41.246262,174.807703,47:44.6
10999471,56293616,Private room,,Melrose-Houghton Bay-Southgate,13,5,1,1,27,2,-41.337238,174.788548,47:41.4
14472660,29723893,Private room,,Miramar,2,,2,1,21,1,-41.31313,174.821438,47:34.8
14255164,23467412,Private room,,Karori South,1,,1,1,29,1,-41.289549,174.738906,46:09.5
13033079,5818250,Entire home/apt,,Lambton,19,5,2,1,98,,-41.284558,174.772361,45:56.1
7603136,27187311,Entire home/apt,,Aro Street-Nairn Street,21,5,2,1,82,2,-41.29808,174.764029,45:47.7
10592234,54649234,Private room,,Karori Park,3,5,2,1,90,1,-41.283204,174.731889,45:44.4
14226200,31213919,Private room,,Kilbirnie West-Hataitai South,2,,2,1,30,1,-41.306806,174.795358,45:35.3
2502484,12809821,Entire home/apt,,Mt Victoria West,37,5,2,1,142,1,-41.298925,174.78467,45:33.1
11326427,58923747,Private room,,Mt Victoria West,17,4,2,1,30,2,-41.291628,174.786875,45:23.9
10688414,55221003,Entire home/apt,,Lambton,5,5,4,1,121,2,-41.285715,174.774568,45:20.1
10971753,17225845,Private room,,Newtown East,17,4,2,1,29,1,-41.314612,174.789828,45:02.1
1732644,9128585,Private room,,Karaka Bay-Worser Bay,7,5,2,1,105,1,-41.31254,174.827857,44:57.9
11303755,59090024,Private room,,Mt Victoria West,5,5,2,1,71,1,-41.296907,174.785867,44:49.2
14536846,29723893,Private room,,Miramar,1,,2,1,16,1,-41.313005,174.820816,44:38.2
12952447,71166523,Private room,,Linden,0,,2,1,30,1,-41.155064,174.837823,44:19.3
12955529,1089991,Private room,,Karori South,4,5,3,1,41,1,-41.286008,174.734376,43:11.0
5041315,26027468,Entire home/apt,,Oriental Bay,27,5,4,2,187,2,-41.289665,174.797262,43:09.0
13831590,81510622,Entire home/apt,,Roseneath,0,,12,6,338,1,-41.291988,174.798559,43:02.5
11425900,45965251,Entire home/apt,,Willis Street-Cambridge Terrace,1,,2,1,98,3,-41.293765,174.779859,42:52.0
764185,4028614,Entire home/apt,,Willis Street-Cambridge Terrace,75,5,5,2,172,1,-41.289389,174.776542,42:45.3
3987174,20667261,Entire home/apt,,Willis Street-Cambridge Terrace,36,4.5,4,2,236,1,-41.295685,174.774022,42:41.5
13253387,74558884,Private room,,Willis Street-Cambridge Terrace,8,4.5,2,1,36,1,-41.29774,174.77346,42:35.3
7438263,31946310,Entire home/apt,,Mt Victoria West,41,4.5,2,1,88,,-41.292812,174.797702,42:22.0
10890623,48030568,Private room,,Karori South,1,,2,1,97,1,-41.298295,174.724695,42:14.0
9535564,49393877,Private room,,Kilbirnie West-Hataitai South,9,5,2,1,30,1,-41.311371,174.792048,41:50.3
1629345,8659700,Private room,,Mt Victoria West,35,4.5,2,1,64,2,-41.297384,174.78806,41:47.1
4664030,24133447,Private room,,Johnsonville East,39,4.5,2,1,41,2,-41.227422,174.809253,41:40.1
12993226,71602925,Entire home/apt,,Lambton,12,5,5,2,131,1,-41.285343,174.77394,40:51.0
13379444,48832409,Private room,,Willis Street-Cambridge Terrace,0,,2,1,45,2,-41.293608,174.775055,40:34.1
12870975,70389350,Private room,,Brooklyn South,6,5,4,1,41,1,-41.311769,174.759007,40:31.1
9577337,49577494,Entire home/apt,,Newlands North,10,4.5,8,4,225,2,-41.229323,174.814394,40:28.5
6997225,36685009,Private room,,Kelburn,79,5,4,1,66,1,-41.286866,174.766522,40:20.4
14405850,88579612,Entire home/apt,,Karori East,0,,2,0,112,2,-41.284985,174.750906,40:12.2
14168822,14392210,Entire home/apt,,Karaka Bay-Worser Bay,2,,4,2,210,,-41.304061,174.830577,40:00.9
587733,2833630,Entire home/apt,,Willis Street-Cambridge Terrace,160,5,5,2,172,2,-41.295692,174.772714,39:50.2
5288107,27382054,Private room,,Thorndon-Tinakori Road,85,5,2,1,68,1,-41.272146,174.780589,39:31.9
11285143,58803387,Private room,,Kaiwharawhara,3,4.5,2,1,91,1,-41.257172,174.792786,38:40.0
11107662,57701722,Private room,,Kelburn,16,5,2,1,64,1,-41.290892,174.761211,37:42.9
11555782,55983702,Private room,,Ngauranga East,1,,1,1,26,1,-41.24142,174.814447,37:37.3
12932425,61859972,Entire home/apt,,Lyall Bay-Airport-Moa Point,13,5,8,3,124,2,-41.327938,174.797762,37:28.9
14047335,48315145,Entire home/apt,,Willis Street-Cambridge Terrace,0,,3,2,79,2,-41.29241,174.774704,37:25.3
10595735,54670646,Entire home/apt,,Mt Cook-Wallace Street,8,5,6,2,146,2,-41.301735,174.772648,37:23.3
11150050,56648564,Private room,,Woodridge,2,,4,1,67,2,-41.213875,174.834817,37:15.2
11778490,62713860,Private room,,Lambton,23,5,2,1,68,1,-41.289008,174.772597,37:12.2
10724903,55025404,Entire home/apt,,Northland,10,5,8,4,187,2,-41.282074,174.760521,37:04.9
13592255,5670003,Entire home/apt,,Karaka Bay-Worser Bay,2,,4,2,75,1,-41.315512,174.825941,36:12.0
12765560,69455013,Private room,,Island Bay East,3,5,4,1,68,1,-41.336109,174.773502,36:08.3
2090013,10665835,Private room,,Makara-Ohariu,19,4.5,2,1,25,2,-41.339968,174.751569,35:59.5
13830076,81548345,Entire home/apt,,Karori Park,0,,2,1,59,1,-41.287304,174.718364,35:56.8
14163632,85675096,Private room,,Ngaio South,3,5,1,1,26,1,-41.24947,174.780294,35:44.6
12007719,64221552,Entire home/apt,,Melrose-Houghton Bay-Southgate,1,,4,3,225,5,-41.339704,174.787465,35:40.7
10989848,57022553,Private room,,Te Kainga,1,,2,1,150,1,-41.250515,174.802587,35:33.1
9097368,30988634,Entire home/apt,,Oriental Bay,4,5,6,3,296,2,-41.290582,174.798001,35:21.3
14391457,51080111,Entire home/apt,,Johnsonville Central,0,,3,2,90,14,-41.228963,174.802894,35:01.9
11914734,59386218,Entire home/apt,,Strathmore Park,9,5,5,3,112,1,-41.327616,174.828213,34:46.4
7345382,29073085,Private room,,Island Bay East,5,4.5,2,1,41,2,-41.336268,174.774988,34:30.5
8690606,26831952,Private room,,Oriental Bay,24,4,2,1,60,1,-41.291319,174.790071,34:20.6
14507559,23792781,Entire home/apt,,Willis Street-Cambridge Terrace,0,,2,1,52,14,-41.29546,174.775417,34:14.4
11362805,7202956,Entire home/apt,,Makara-Ohariu,28,5,4,2,78,1,-41.230564,174.714456,34:09.3
9465699,13895145,Private room,,Willis Street-Cambridge Terrace,23,4.5,2,1,46,1,-41.295753,174.780309,34:03.2
5273139,26436827,Entire home/apt,,Awarua,10,5,4,2,108,2,-41.245608,174.776951,33:59.6
13684647,55815722,Entire home/apt,,Willis Street-Cambridge Terrace,1,,5,2,178,1,-41.293071,174.773733,33:48.4
11573246,34160059,Entire home/apt,,Melrose-Houghton Bay-Southgate,29,5,4,2,146,,-41.338638,174.791297,33:42.5
13791458,69321780,Private room,,Willis Street-Cambridge Terrace,11,4.5,2,1,36,1,-41.293027,174.776833,33:35.7
10750767,96644,Private room,,Karori Park,15,5,3,1,48,2,-41.282177,174.732458,33:16.2
4310455,22374355,Entire home/apt,,Willis Street-Cambridge Terrace,10,4.5,7,3,375,2,-41.291303,174.783401,33:13.3
5741647,29779656,Entire home/apt,,Ngaio South,97,4.5,2,1,57,,-41.246685,174.774607,33:02.2
13176540,28966819,Private room,,Karori East,16,5,2,1,38,1,-41.283808,174.747884,32:48.0
9049601,47217138,Entire home/apt,,Thorndon-Tinakori Road,0,,7,4,599,7,-41.280049,174.770469,31:43.9
7938409,26177140,Entire home/apt,,Wadestown,10,4.5,5,2,187,1,-41.26621,174.780118,30:54.9
11482097,41586254,Entire home/apt,,Te Kainga,0,,7,4,187,2,-41.245179,174.791789,30:52.8
8197466,38137181,Private room,,Willis Street-Cambridge Terrace,0,,2,1,165,1,-41.297095,174.778375,30:44.1
5116607,26436827,Private room,,Awarua,31,5,2,1,53,2,-41.24431,174.776036,30:38.9
8196612,38137181,Private room,,Willis Street-Cambridge Terrace,1,,5,1,209,1,-41.295617,174.779274,30:22.9
10634425,54898411,Private room,,Khandallah Park-Broadmeadows,0,,2,1,45,2,-41.236745,174.795382,30:19.8
8942485,17090376,Private room,,Kilbirnie West-Hataitai South,13,4.5,2,1,34,3,-41.309949,174.796909,30:01.0
9776103,26554912,Entire home/apt,,Willis Street-Cambridge Terrace,21,4.5,3,1,111,2,-41.295267,174.775448,29:55.5
2442098,12275779,Entire home/apt,,Aro Street-Nairn Street,4,5,2,1,119,2,-41.295895,174.764823,28:40.4
11086928,12598458,Private room,,Willis Street-Cambridge Terrace,2,,2,1,45,4,-41.293679,174.776473,28:30.7
14208140,86141720,Private room,,Johnsonville Central,0,,2,1,60,1,-41.223084,174.803592,28:26.4
10108539,51876445,Entire home/apt,,Kilbirnie West-Hataitai South,1,,4,2,112,1,-41.321197,174.792854,28:23.1
8192767,38137181,Private room,,Willis Street-Cambridge Terrace,0,,3,1,172,1,-41.296343,174.777578,28:17.6
794306,4184690,Entire home/apt,,Willis Street-Cambridge Terrace,97,5,3,1,148,2,-41.294286,174.776757,28:14.9
13251572,11644916,Entire home/apt,,Mitchelltown,6,5,8,4,254,2,-41.295016,174.756726,28:12.1
7484276,39197546,Private room,,Miramar South,73,5,2,1,53,1,-41.321215,174.811148,28:08.8
12186745,65495130,Private room,,Churton Park South,0,,2,1,26,1,-41.210992,174.811346,28:06.0
13467200,77017221,Entire home/apt,,Willis Street-Cambridge Terrace,7,4.5,2,1,112,1,-41.297088,174.775231,27:55.3
11262777,58795185,Private room,,Karori East,10,5,2,1,75,1,-41.287549,174.74818,27:48.9
10487060,54058968,Entire home/apt,,Melrose-Houghton Bay-Southgate,2,,3,3,112,2,-41.323591,174.787629,27:40.9
6565746,31612786,Entire home/apt,,Thorndon-Tinakori Road,9,4.5,4,3,131,3,-41.277836,174.768478,26:53.4
10654383,31941032,Private room,,Ngauranga East,0,,1,1,15,3,-41.242616,174.815049,26:19.6
9886422,42717038,Entire home/apt,,Brooklyn,7,4.5,12,4,225,1,-41.307863,174.761097,26:15.8
11779420,42653782,Private room,,Roseneath,0,,4,1,119,1,-41.295167,174.79915,26:01.5
14001726,83654446,Entire home/apt,,Newtown East,0,,2,1,57,1,-41.315574,174.785018,25:58.4
9016287,47078692,Private room,,Roseneath,8,5,2,1,94,1,-41.291154,174.801707,25:49.3
10815771,51371533,Entire home/apt,,Lambton,1,,2,1,112,1,-41.292968,174.772464,25:41.8
13866627,75873842,Private room,,Mt Victoria West,3,4.5,2,1,37,1,-41.299944,174.785373,25:39.6
9053966,24561456,Entire home/apt,,Karori South,5,4.5,15,6,226,1,-41.287646,174.729715,25:37.8
7607112,39896073,Private room,,Johnsonville North,0,,2,1,34,1,-41.21735,174.799479,25:35.1
13031967,63283820,Private room,,Te Kainga,3,4.5,2,1,33,1,-41.248403,174.803277,25:22.5
6132502,30888578,Entire home/apt,,Seatoun,3,4.5,2,1,112,2,-41.321974,174.830426,25:06.1
10045105,33705075,Entire home/apt,,Northland,2,,5,3,270,3,-41.281485,174.754747,24:58.9
11046290,30499370,Private room,,Johnsonville Central,24,5,2,1,53,1,-41.219296,174.800811,24:46.9
14223384,81510622,Private room,,Roseneath,0,,1,1,79,2,-41.292662,174.798227,24:04.3
10966352,33097478,Entire home/apt,,Mt Victoria West,31,4.5,2,1,91,1,-41.292163,174.786714,23:43.4
10731689,5154613,Entire home/apt,,Willis Street-Cambridge Terrace,7,5,6,3,281,3,-41.2924,174.782608,23:24.5
12028269,2403828,Private room,,Karori Park,4,5,2,1,34,1,-41.280246,174.728085,23:14.8
14390289,11194561,Entire home/apt,,Raroa,0,,3,2,60,1,-41.233074,174.802329,23:08.8
13590868,21067713,Private room,,Aro Street-Nairn Street,0,,2,1,23,10,-41.294663,174.768021,22:48.2
345773,1580002,Private room,,Ngaio South,3,5,1,1,40,1,-41.247146,174.780403,22:40.7
3648815,18443459,Private room,,Vogeltown,60,5,2,1,44,1,-41.315613,174.770199,21:01.6
14475933,29723893,Private room,,Johnsonville Central,0,,2,1,14,1,-41.220986,174.805151,20:59.2
9525390,49347975,Entire home/apt,,Lambton,0,,4,2,121,4,-41.284179,174.772513,20:50.8
2021155,7326743,Entire home/apt,,Mt Victoria West,3,5,2,1,90,5,-41.299338,174.786924,20:15.7
884028,4681658,Entire home/apt,,Mt Cook-Wallace Street,53,5,2,1,94,2,-41.309728,174.770039,19:26.8
6679184,34961218,Private room,,Johnsonville Central,67,5,2,1,30,1,-41.220944,174.797096,19:20.2
12797039,69706149,Private room,,Raroa,5,5,2,1,34,1,-41.221854,174.79439,18:34.2
11835821,9860357,Private room,,Willis Street-Cambridge Terrace,6,4.5,2,1,87,1,-41.294223,174.774751,18:26.3
10806771,12006073,Private room,,Newtown West,16,5,2,1,45,2,-41.315743,174.778604,18:20.1
3237994,7865564,Entire home/apt,,Hataitai North,48,4.5,7,3,187,,-41.305417,174.799047,18:17.3
8847934,31549369,Entire home/apt,,Karaka Bay-Worser Bay,12,5,8,4,226,2,-41.308838,174.830505,17:16.5
13500720,22374355,Private room,,Willis Street-Cambridge Terrace,0,,1,1,75,1,-41.290649,174.781354,17:09.2
9465518,48925777,Private room,,Lambton,58,4.5,2,1,36,1,-41.284934,174.773359,17:02.9
10034358,3171186,Private room,,Mt Victoria West,1,,2,1,37,5,-41.293236,174.785092,17:00.1
9824146,13549998,Entire home/apt,,Aro Street-Nairn Street,46,5,7,3,225,1,-41.295018,174.76977,16:53.6
11184332,33719868,Private room,,Thorndon-Tinakori Road,2,,2,1,34,1,-41.273943,174.783495,16:43.7
14109450,25915609,Private room,,Lambton,2,,3,1,34,2,-41.292525,174.769827,16:22.1
3031054,15438737,Private room,,Karori North,174,4.5,4,1,57,1,-41.279881,174.749467,16:15.8
1940978,1961241,Private room,,Happy Valley-Owhiro Bay,54,5,2,1,84,1,-41.346349,174.754935,16:12.0
13278025,74842212,Entire home/apt,,Berhampore West,0,,3,0,75,1,-41.324265,174.775482,16:03.2
11422972,60003173,Entire home/apt,,Lambton,5,4.5,4,2,225,2,-41.281143,174.779777,15:55.8
2811204,14379895,Private room,,Mt Cook-Wallace Street,13,4.5,4,1,105,2,-41.302474,174.770834,15:49.1
11049665,57349024,Private room,,Rangoon Heights,40,5,2,1,45,1,-41.242453,174.796348,15:40.6
13265658,30326639,Private room,,Mt Victoria West,0,,2,1,32,2,-41.297915,174.788302,15:36.6
3714168,18958107,Entire home/apt,,Melrose-Houghton Bay-Southgate,22,5,4,2,127,2,-41.335212,174.790297,15:23.4
11126542,57817792,Private room,,Paparangi,11,5,2,1,30,2,-41.219154,174.821234,15:17.7
765703,4037762,Entire home/apt,,Willis Street-Cambridge Terrace,103,5,4,1,172,1,-41.293953,174.776604,15:07.3
13866598,81981628,Private room,,Greenacres,1,,2,1,57,1,-41.163307,174.841059,15:03.8
13032500,58258683,Private room,,Karori South,1,,4,1,44,1,-41.287414,174.726175,14:33.1
2326500,11248369,Private room,,Hataitai North,46,4.5,2,1,60,1,-41.298818,174.792704,14:30.2
12311630,66401064,Entire home/apt,,Miramar North,28,5,5,2,112,1,-41.309355,174.82353,14:16.2
5950366,30891239,Private room,,Tawa Central,11,5,2,1,38,1,-41.167757,174.818905,14:07.8
12180038,62052874,Private room,,Newlands East,4,5,2,1,26,1,-41.227084,174.832643,13:34.8
12323335,57074840,Entire home/apt,,Makara-Ohariu,0,,6,4,187,1,-41.269046,174.70349,13:26.4
10435658,51773391,Entire home/apt,,Makara-Ohariu,1,,4,1,41,1,-41.306125,174.708353,13:17.4
13604866,6048134,Entire home/apt,,Northland North,1,,2,0,112,,-41.273379,174.758734,13:07.6
12456758,67403239,Entire home/apt,,Mt Cook-Wallace Street,6,5,4,2,116,2,-41.304381,174.775772,13:04.9
4574444,23711835,Private room,,Rangoon Heights,72,4.5,2,1,53,1,-41.245816,174.805639,12:59.1
2331777,618828,Private room,,Aro Street-Nairn Street,51,4.5,2,1,40,1,-41.297362,174.762878,12:55.8
11626745,57197413,Private room,,Newtown West,5,5,2,1,48,1,-41.313876,174.777561,12:51.7
11244702,15171096,Private room,,Lambton,29,5,2,1,48,1,-41.294332,174.770063,12:49.2
10841640,17313303,Private room,,Paparangi West,18,4.5,2,1,37,2,-41.213742,174.814546,12:35.6
10733714,55486205,Private room,,Mt Cook-Wallace Street,1,,1,1,22,1,-41.301742,174.77176,12:08.1
12500282,67691426,Entire home/apt,,Seatoun,1,,2,0,112,2,-41.326884,174.835533,11:15.6
